,set_num,name_x,year,num_parts,theme_name,id,parent_theme,is_licensed
198,1472-1,Holiday Home,1987,,Building,50,Town,False
199,1475-1,Airport Security Squad,1991,,Airport,50,Town,False
200,1477-1,{Red Race Car Number 3},1991,,Race,50,Town,False
201,1484-1,Weetabix Town House,1987,215.0,Building,50,Town,False
202,1489-1,Mobile Car Crane,1989,,Traffic,50,Town,False
203,1490-1,Town Bank,1988,195.0,Traffic,50,Town,False
204,1496-1,Rally Car,1987,,Race,50,Town,False
205,1497-1,Rally and Pitcrew Team,1987,,Race,50,Town,False
206,1506-1,Town Value Pack,1986,,Classic Town,50,Town,False
207,1509-1,Town Value Pack,1987,2.0,Race,50,Town,False
208,1515-1,Town Value Pack,1989,2.0,Race,50,Town,False
209,1517-1,Race Car,1989,32.0,Race,50,Town,False
210,1518-1,Race Car Repair,1989,79.0,Race,50,Town,False
211,1520-2,Town 2 for 1 Bonus Offer,1990,,Classic Town,50,Town,False
212,1525-1,Container Lorry,1986,153.0,Cargo,50,Town,False
213,1528-1,Dragster,1986,,Race,50,Town,False
214,1552-1,Maersk Line Container Truck,1985,,Cargo,50,Town,False
215,1560-1,Glory Glider,1990,26.0,Airport,50,Town,False
216,1561-1,Stunt Chopper,1990,30.0,Airport,50,Town,False
217,1562-1,Wave Jumper,1990,25.0,Harbor,50,Town,False
218,1563-1,Track Blaster,1990,,Race,50,Town,False
219,1572-1,Super Tow Truck,1986,80.0,Traffic,50,Town,False
220,1581-2,Delivery Truck,1990,122.0,Food & Drink,50,Town,False
221,1589-1,Town Square,1978,,Traffic,50,Town,False
222,1589-2,TCS Breakdown Assistance,1986,258.0,Traffic,50,Town,False
223,1590-2,ANWB Breakdown Assistance,1982,,Traffic,50,Town,False
224,1591-1,Danone Truck,1980,,Food & Drink,50,Town,False
225,1592-1,Town Square - Castle Scene,1980,,Traffic,50,Town,False
226,1592-2,Town Square - Castle Scene (Dutch Version),1983,495.0,Traffic,50,Town,False
227,1610-1,Police Car,1991,,Police,50,Town,False
228,1611-1,Dune Buggy,1991,,Off-Road,50,Town,False
229,1612-1,Race Car,1988,,Race,50,Town,False
230,1620-2,Factory,1978,233.0,Food & Drink,50,Town,False
231,1630-1,Helicopter,1990,27.0,Airport,50,Town,False
232,1631-1,Black Racer,1990,,Race,50,Town,False
233,1632-1,Motor Boat,1990,28.0,Harbor,50,Town,False
234,1633-1,Loader Tractor,1990,,Construction,50,Town,False
235,1651-2,Maersk Line Container Truck,1980,305.0,Cargo,50,Town,False
236,1656-1,Evacuation Team,1991,,Fire,50,Town,False
237,1665-1,Dual FX Racers,1990,,Race,50,Town,False
238,1682-1,Space Shuttle,1990,419.0,Airport,50,Town,False
239,1687-1,Midnight Transport,1993,,Airport,50,Town,False
240,1690-1,Helicopter,1990,,Airport,50,Town,False
241,1693-1,Turbo Force,1992,26.0,Race,50,Town,False
242,1702-1,Fire Fighter 4 x 4,1994,59.0,Fire,50,Town,False
243,1710-1,Snowmobile,1994,24.0,Off-Road,50,Town,False
244,1720-1,Cactus Canyon Value Pack,1994,,Recreation,50,Town,False
245,1721-1,Sandypoint Marina Value Pack,1994,,Recreation,50,Town,False
246,1730-1,Snow Scooter,1994,,Off-Road,50,Town,False
247,1740-1,Kayak,1994,,Recreation,50,Town,False
248,1741-1,Car,1994,36.0,Recreation,50,Town,False
249,1742-1,Van,1994,81.0,Recreation,50,Town,False
250,1750-1,Renault Formula 1 Racer,1992,,Race,50,Town,False
251,1760-1,Go-Cart,1995,,Race,50,Town,False
252,1761-1,Paradisa Speedboat,1995,,Paradisa,50,Town,False
253,1762-1,Go-Cart,1995,,Race,50,Town,False
254,1772-1,Airport Container Truck,1991,79.0,Airport,50,Town,False
255,1773-1,Airline Maintenance Vehicle with Trailer,1996,108.0,Airport,50,Town,False
256,1774-1,Aircraft,1991,,Airport,50,Town,False
257,1775-1,Jet,1994,,Airport,50,Town,False
258,1782-1,Discovery Station,1997,,Divers,50,Town,False
259,1786-1,Jailbreak Joe,1995,189.0,Police,50,Town,False
260,1790-1,Shark Fisherman,1994,20.0,Recreation,50,Town,False
261,1791-1,Windsurfer & Van,1994,70.0,Recreation,50,Town,False
262,1792-1,Pleasure Cruiser,1994,65.0,Recreation,50,Town,False
263,1808-1,Light Aircraft and Ground Support,1996,121.0,Airport,50,Town,False
264,1815-1,Paradisa Lifeguard,1996,,Paradisa,50,Town,False
265,1817-1,Sea Plane with Hut and Boat,1996,134.0,Recreation,50,Town,False
266,1818-1,Aircraft and Ground Support Equipment and Vehicle,1996,203.0,Airport,50,Town,False
267,1821-1,Rally Racers,1996,195.0,Race,50,Town,False
268,1831-1,Maersk Line Container Lorry,1995,206.0,Cargo,50,Town,False
269,1831-2,Maersk Sealand Container Lorry,1995,206.0,Cargo,50,Town,False
270,1854-1,House with Roof-Windows ( Velux ),1996,152.0,Building,50,Town,False
271,1876-1,Soil Scooper,1990,73.0,Traffic,50,Town,False
272,1890-1,Octan Racer,1992,,Race,50,Town,False
273,1895-1,Sky Patrol,1992,89.0,Police,50,Town,False
274,1896-1,Trauma Team,1992,,Hospital,50,Town,False
275,1898-1,Weetabix Dragster,1989,27.0,Race,50,Town,False
276,1899-1,Weetabix Racer,1989,,Race,50,Town,False
277,1952-1,Dairy Tanker,1989,,Food & Drink,50,Town,False
278,1958-1,Windsurfer,1993,,Recreation,50,Town,False
279,1959-1,Ultra-Light,1993,30.0,Airport,50,Town,False
280,1966-1,Car Repair Shop,1985,300.0,Traffic,50,Town,False
281,1967-2,Town Value Pack,1985,,Traffic,50,Town,False
282,1973-1,Emirates Airliner,1989,,Airport,50,Town,False
283,1974-2,Flyercracker USA,1989,74.0,Airport,50,Town,False
284,1976-1,Town 3-Pack,1984,3.0,Classic Town,50,Town,False
285,1978-2,Town Value Pack,1983,3.0,Classic Town,50,Town,False
286,1979-2,Town Value Pack,1984,,Classic Town,50,Town,False
287,1990-1,F1 Race Car,1993,35.0,Race,50,Town,False
288,1991-1,Racing Pickup,1993,81.0,Race,50,Town,False
289,1992-1,Dragsters,1993,,Race,50,Town,False
290,1993-1,Race Value Pack,1993,3.0,Race,50,Town,False
291,1997-1,Town Value Pack,1985,3.0,Classic Town,50,Town,False
292,20002-1,Fire Truck,2008,56.0,Fire,50,Town,False
293,2064-1,Air Ambulance,2007,116.0,Hospital,50,Town,False
294,2140-1,ANWB Roadside Assistance Crew,1996,258.0,Traffic,50,Town,False
295,2147-1,Dragon Fly,1997,182.0,Airport,50,Town,False
296,2148-1,LEGO Truck,1997,105.0,Traffic,50,Town,False
297,2148-2,LEGO Truck [Lego Toy Fair 1998 25th Anniversary Edition],1998,,Traffic,50,Town,False
298,2149-1,Color Line Container Lorry,1997,184.0,Cargo,50,Town,False
299,2181-1,Infomaniac,1997,,Supplemental,50,Town,False
300,2230-1,Helicopter and Raft,2008,,Harbor,50,Town,False
301,2234-1,Police Chase,1998,,Traffic,50,Town,False
302,2531-1,Rescue Helicopter and Jeep,1998,,Recreation,50,Town,False
303,2532-1,Aircraft and Ground Crew,1998,,Airport,50,Town,False
304,2535-1,Formula 1 Racing Car,1998,,Race,50,Town,False
305,2536-1,Divers Jet Ski,1998,,Divers,50,Town,False
306,2537-1,Extreme Team Raft,1998,,Extreme Team,50,Town,False
307,2554-1,Formula 1 Pit Stop,1998,172.0,Race,50,Town,False
308,2584-1,Biker Bob,1998,15.0,Traffic,50,Town,False
309,2718-1,Aircraft and Ground Crew,2001,,Airport,50,Town,False
310,2769-1,Aircraft and Boat,1999,100.0,Recreation,50,Town,False
311,2774-1,Airshow (Red Tiger),1999,141.0,Airport,50,Town,False
312,2849-1,Helicopter,1997,,Airport,50,Town,False
313,2853301-1,CITY Transport Collection,2009,5.0,Traffic,50,Town,False
314,2853302-1,CITY Construction Collection,2009,,Construction,50,Town,False
315,2870-1,Paradisa Barbeque,1997,,Paradisa,50,Town,False
316,2871-1,Diver and Shark,1997,17.0,Divers,50,Town,False
317,2880-1,Open-Top Jeep,1997,,Traffic,50,Town,False
318,2881-1,Parking Gate Attendant,1997,19.0,Traffic,50,Town,False
319,2882-1,Speedboat,1997,22.0,Harbor,50,Town,False
320,2883-1,Boat,1997,28.0,Harbor,50,Town,False
321,2884-1,Microlight,1997,,Airport,50,Town,False
322,2885-1,Ice Cream Seller,1997,27.0,Food & Drink,50,Town,False
323,2886-1,Formula 1 Racing Car,1997,25.0,Race,50,Town,False
324,2887-1,Petrol Station Attendant and Pump,1997,,Station,50,Town,False
325,2928-1,Airline Promotional Set,2006,,Airport,50,Town,False
326,2928-2,Airline Promotional Set - ANA limited edition,2008,137.0,Airport,50,Town,False
327,2962-1,Res-Q Lifeguard,1998,69.0,Res-Q,50,Town,False
328,2963-1,Extreme Team Racer,1998,,Extreme Team,50,Town,False
329,30000-1,Doctor With Car,2009,30.0,Hospital,50,Town,False
330,30001-1,Fireman's Car,2009,39.0,Fire,50,Town,False
331,30002-1,Police Boat,2009,30.0,Police,50,Town,False
332,30003-1,Road Roller,2009,31.0,Construction,50,Town,False
333,300-1,T-Junction Road Plates,1978,2.0,Supplemental,50,Town,False
334,30010-1,Fire Chief,2010,,Fire,50,Town,False
335,30011-1,Police Dinghy,2010,,Police,50,Town,False
336,30012-1,Mini Airplane,2010,34.0,Airport,50,Town,False
337,30013-1,Police Quad,2010,34.0,Police,50,Town,False
338,30014-1,Police Helicopter,2011,,Police,50,Town,False
339,30015-1,Jet Ski,2011,24.0,Harbor,50,Town,False
340,30016-1,Small Satellite,2011,34.0,City,50,Town,False
341,30017-1,Police Boat,2012,,Police,50,Town,False
342,30018-1,Police Plane,2012,32.0,Police,50,Town,False
343,30019-1,Fire Helicopter,2012,37.0,Fire,50,Town,False
344,301-1,Curved Road Plates,1978,2.0,Supplemental,50,Town,False
345,30150-1,Race Car,2012,,Traffic,50,Town,False
346,30151-1,Mining Dozer,2012,33.0,Construction,50,Town,False
347,30152-1,Mining Quad,2012,,Construction,50,Town,False
348,302-1,Straight Road Plates (without crosswalk),1983,2.0,Supplemental,50,Town,False
349,302-2,Straight Road Plates (with crosswalk),1978,2.0,Supplemental,50,Town,False
350,30220-1,Fire Speedboat,2013,40.0,Fire,50,Town,False
351,30221-1,Fire Car,2013,36.0,Fire,50,Town,False
352,30222-1,Police Helicopter,2013,33.0,Police,50,Town,False
353,30224-1,Lawn Mower,2013,,City,50,Town,False
354,30225-1,Seaplane,2013,37.0,Coast Guard,50,Town,False
355,30226-1,Police Helicopter ,2014,48.0,Police,50,Town,False
356,30227-1,Police Watercraft,2014,36.0,Police,50,Town,False
357,30228-1,Police ATV,2014,42.0,Police,50,Town,False
358,30229-1,Repair Lift,2014,,Construction,50,Town,False
359,30310-1,Arctic Scout,2014,,Arctic,50,Town,False
360,30311-1,Swamp Police Helicopter,2015,,Police,50,Town,False
361,30312-1,Demolition Driller,2015,,Construction,50,Town,False
362,30313-1,Garbage Truck,2015,48.0,Traffic,50,Town,False
363,30314-1,Go-Kart Racer,2015,45.0,Traffic,50,Town,False
364,30315-1,Space Utility Vehicle,2015,,Space Port,50,Town,False
365,30346-1,Prison Island Helicopter,2016,,Police,50,Town,False
366,30347-1,Fire Car,2016,53.0,Fire,50,Town,False
367,30348-1,Mini Dumper,2016,45.0,Construction,50,Town,False
368,30349-1,Sports Car,2016,47.0,City,50,Town,False
369,30350-1,Volcano Jackhammer,2016,53.0,City,50,Town,False
370,30351-1,Police Helicopter,2017,,Police,50,Town,False
371,30352-1,Police Car,2017,,Police,50,Town,False
372,30354-1,Hot Rod,2017,37.0,City,50,Town,False
373,30355-1,Jungle ATV,2017,,Jungle,50,Town,False
374,3056-1,Go-Kart,1998,,Race,50,Town,False
375,3058-1,Busy City - Master Builders (Masterbuilders),2000,73.0,Construction,50,Town,False
376,3059-1,Mars Mission - Master Builders (Masterbuilders),2000,,Space Port,50,Town,False
377,3066-1,Cosmos Glider,1999,,Space Port,50,Town,False
378,3067-1,Test Shuttle,1999,21.0,Space Port,50,Town,False
379,3068-1,Radar Buggy,1999,,Space Port,50,Town,False
380,3069-1,Cosmic Wing,1999,23.0,Space Port,50,Town,False
381,3177-1,Small Car,2010,,Traffic,50,Town,False
382,3178-1,Seaplane,2010,101.0,Harbor,50,Town,False
383,3179-1,Repair Truck,2010,122.0,Traffic,50,Town,False
384,3180-1,Tank Truck,2010,221.0,Town,50,Town,False
385,3181-1,Passenger Plane,2010,,Airport,50,Town,False
386,3181-2,Passenger Plane - ANA Version,2010,296.0,Airport,50,Town,False
387,3182-1,Airport,2010,,Airport,50,Town,False
388,3221-1,LEGO® City Truck,2010,,Traffic,50,Town,False
389,3222-1,Helicopter and Limousine,2010,250.0,Airport,50,Town,False
390,3350-1,City #1,2000,,Town,50,Town,False
391,3351-1,Three Minifig Pack - City #2,2000,24.0,Town,50,Town,False
392,3365-1,Moon Buggy,2011,,City,50,Town,False
393,3366-1,Satellite Launcher,2011,,City,50,Town,False
394,3367-1,Space Shuttle,2011,230.0,City,50,Town,False
395,3368-1,Rocket Launch Center,2011,,City,50,Town,False
396,3383-1,Chef,2003,,Food & Drink,50,Town,False
397,3438-1,McDonald's Restaurant,1999,93.0,Food & Drink,50,Town,False
398,3439-1,Spy Runner,2000,105.0,Airport,50,Town,False
399,3442-1,"Legoland California Truck, Limited Edition",1998,,Traffic,50,Town,False
400,361-2,Garage,1979,79.0,Traffic,50,Town,False
401,3648-1,Police Chase,2011,172.0,Police,50,Town,False
402,3658-1,Police Helicopter,2011,236.0,Police,50,Town,False
403,3661-1,Bank & Money Transfer,2011,408.0,Police,50,Town,False
404,374-1,Fire Station,1978,,Fire,50,Town,False
405,376-2,Town House with Garden,1978,244.0,Building,50,Town,False
406,377-1,Shell Service Station,1978,190.0,Station,50,Town,False
407,379-1,Bus Station,1979,177.0,Traffic,50,Town,False
408,381-2,Police Headquarters,1979,,Police,50,Town,False
409,40110-1,Coin Bank,2014,,Police,50,Town,False
410,40170-1,Build My City Accessory Set,2017,101.0,Supplemental,50,Town,False
411,4032-1,Passenger Plane,2003,,Airport,50,Town,False
412,4032-10,Passenger Plane - Austrian Air Version,2004,137.0,Airport,50,Town,False
413,4032-11,Passenger Plane - KLM Version,2006,137.0,Airport,50,Town,False
414,4032-12,Passenger Plane - Malaysian Air Version,2005,137.0,Airport,50,Town,False
415,4032-13,Passenger Plane - Aeroflot Version,2006,,Airport,50,Town,False
416,4032-2,Passenger Plane - SAS Version,2003,140.0,Airport,50,Town,False
417,4032-3,Passenger Plane - EL AL Version,2004,,Airport,50,Town,False
418,4032-4,Passenger Plane - Iberia Version,2004,,Airport,50,Town,False
419,4032-5,Passenger Plane - JAL Version,2004,137.0,Airport,50,Town,False
420,4032-6,Passenger Plane - Lauda Air Version,2004,,Airport,50,Town,False
421,4032-7,Passenger Plane - ANA Air Version,2004,138.0,Airport,50,Town,False
422,4032-8,Passenger Plane - SWISS Version,2005,161.0,Airport,50,Town,False
423,4032-9,Passenger Plane - Snowflake Version,2004,137.0,Airport,50,Town,False
424,4200-1,Mining 4 x 4,2012,,Construction,50,Town,False
425,4201-1,Loader and Tipper,2012,,Construction,50,Town,False
426,4202-1,Mining Truck,2012,269.0,City,50,Town,False
427,4203-1,Excavator Transporter,2012,304.0,Construction,50,Town,False
428,4204-1,The Mine,2012,751.0,Construction,50,Town,False
429,4205-1,Off Road Command Center,2012,388.0,Police,50,Town,False
430,4206-2,Recycling Truck,2012,296.0,Traffic,50,Town,False
431,4207-1,City Garage,2012,932.0,Traffic,50,Town,False
432,4208-1,4 × 4 Fire Truck,2012,242.0,Fire,50,Town,False
433,4209-1,Fire Plane,2012,507.0,Fire,50,Town,False
434,4210-1,Coast Guard Platform,2008,,Coast Guard,50,Town,False
435,4287744-1,City Value Pack - 7241 7246 - shrinkwrapped Target Country in Australia,2005,,City,50,Town,False
436,4304-1,Chopper Cop,1998,24.0,Police,50,Town,False
437,4427-1,Fire ATV,2012,50.0,Fire,50,Town,False
438,4429-1,Helicopter Rescue,2012,425.0,Hospital,50,Town,False
439,4430-1,Mobile Fire Command Center,2012,520.0,Fire,50,Town,False
440,4431-1,Ambulance,2012,,Hospital,50,Town,False
441,4432-1,Garbage Truck,2012,211.0,Traffic,50,Town,False
442,4433-1,Dirt Bike Transporter,2012,,Off-Road,50,Town,False
443,4434-1,Tipper Truck,2012,221.0,Construction,50,Town,False
444,4435-1,Car and Caravan,2012,217.0,Traffic,50,Town,False
445,4436-1,Patrol Car,2012,,Police,50,Town,False
446,4437-1,Police Pursuit,2012,129.0,Police,50,Town,False
447,4438-1,Robbers' Hideout,2012,316.0,Police,50,Town,False
448,4439-1,Heavy-Duty Helicopter,2012,392.0,Police,50,Town,False
449,4440-1,Forest Police Station,2012,632.0,Police,50,Town,False
450,4441-1,Police Dog Van,2012,312.0,Police,50,Town,False
451,4442-1,Glider,2012,,Airport,50,Town,False
452,4473-1,Police Helicopter,2013,,Police,50,Town,False
453,4499536-1,Offre Speciale 4 Boites (7236 7238 7235 7241),2007,0.0,City,50,Town,False
454,4641-1,Speed Boat,2011,,Harbor,50,Town,False
455,4642-1,Fishing Boat,2011,,Harbor,50,Town,False
456,4643-1,Power Boat Transporter,2011,245.0,Harbor,50,Town,False
457,4644-1,Marina,2011,,Harbor,50,Town,False
458,4645-1,Harbor,2011,550.0,Harbor,50,Town,False
459,4778-1,Desert Biplane,2005,108.0,Airport,50,Town,False
460,4897-1,Police Trike,2008,24.0,Police,50,Town,False
461,4898-1,Coast Guard Boat,2008,,Coast Guard,50,Town,False
462,4899-1,Farmer & Tractor,2009,28.0,Farm,50,Town,False
463,4900-1,Fire Helicopter,2008,30.0,Fire,50,Town,False
464,4912-1,Police Jet Ski,2005,,Police,50,Town,False
465,4914-1,Fire Chief's Car,2005,31.0,Fire,50,Town,False
466,4933-1,Street Sweeper,2007,14.0,Traffic,50,Town,False
467,4936-1,Medic and Patient,2007,,Hospital,50,Town,False
468,4937-1,Life Guard - Quick Magic Box Promotional,2007,38.0,Coast Guard,50,Town,False
469,4938-1,Fireman's Car,2007,,Fire,50,Town,False
470,4991-1,Police Helicopter,2007,,Police,50,Town,False
471,4992-1,Fire Boat,2007,,Fire,50,Town,False
472,4999-1,Vestas Windmill,2008,809.0,Town,50,Town,False
473,5000281-1,Chase McCain,2012,,Police,50,Town,False
474,5001134-1,Mining Collection,2012,5.0,Construction,50,Town,False
475,5002136-1,Arctic Accessory Set,2014,25.0,Arctic,50,Town,False
476,5003096-1,LEGO® City Fire Collection: 60004 and 850618,2014,,Fire,50,Town,False
477,5004404-1,Police Chase,2016,,City,50,Town,False
478,540-2,Police Units,1979,,Police,50,Town,False
479,542-1,Street Crew,1979,,Construction,50,Town,False
480,551-1,T Road Plates,1979,2.0,Supplemental,50,Town,False
481,552-1,Curved Road Plates,1979,,Supplemental,50,Town,False
482,553-1,Straight Road Plates,1979,2.0,Supplemental,50,Town,False
483,5531-1,Police Motorcycle,2005,18.0,Police,50,Town,False
484,5532-1,Fire Car,2005,32.0,Fire,50,Town,False
485,554-1,Exxon Fuel Tanker,1979,,Station,50,Town,False
486,556-1,Fire Emergency Van,1979,66.0,Fire,50,Town,False
487,558-1,Road Crane,1979,55.0,Construction,50,Town,False
488,560-1,Town House with Garden,1979,,Building,50,Town,False
489,5610-1,Builder,2008,23.0,Construction,50,Town,False
490,5611-1,Public Works,2008,,Traffic,50,Town,False
491,5612-1,Police Officer,2008,21.0,Police,50,Town,False
492,5613-1,Firefighter,2008,,Fire,50,Town,False
493,5620-1,Street Cleaner,2008,,Traffic,50,Town,False
494,5621-1,Coast Guard Kayak,2008,21.0,Coast Guard,50,Town,False
495,5625-1,Police 4 x 4,2008,,Police,50,Town,False
496,5626-1,Coast Guard Bike,2008,,Coast Guard,50,Town,False
497,5627-1,Mini Bulldozer,2008,23.0,Construction,50,Town,False
498,5642-1,Tipper Truck,2009,,Construction,50,Town,False
499,575-1,Coast Guard Station,1978,301.0,Coast Guard,50,Town,False
500,575-2,Coast Guard Station (Canadian Edition),1978,284.0,Coast Guard,50,Town,False
501,588-1,Police Headquarters,1979,376.0,Police,50,Town,False
502,590-1,Engine Co. No. 9,1978,,Fire,50,Town,False
503,60000-1,Fire Motorcycle,2013,39.0,Fire,50,Town,False
504,60001-1,Fire Rescue,2013,79.0,Fire,50,Town,False
505,60002-1,Fire Truck,2013,208.0,Fire,50,Town,False
506,60003-1,Fire Emergency,2013,301.0,Fire,50,Town,False
507,60004-1,Fire Station,2013,,Fire,50,Town,False
508,60005-1,Fire Boat,2013,,Fire,50,Town,False
509,60006-1,Police ATV,2013,,Police,50,Town,False
510,60007-1,High Speed Chase,2013,,Police,50,Town,False
511,60008-1,Museum Break-in,2013,,Police,50,Town,False
512,60009-1,Helicopter Arrest,2013,349.0,Police,50,Town,False
513,60010-1,Fire Helicopter,2013,224.0,Fire,50,Town,False
514,60011-1,Surfer Rescue,2013,,Coast Guard,50,Town,False
515,60012-1,Coast Guard 4 x 4,2013,127.0,Coast Guard,50,Town,False
516,60013-1,Coast Guard Helicopter,2013,,Coast Guard,50,Town,False
517,60014-1,Coast Guard Patrol,2013,,Coast Guard,50,Town,False
518,60015-1,Coast Guard Plane,2013,279.0,Coast Guard,50,Town,False
519,60016-1,Tanker Truck,2013,190.0,Traffic,50,Town,False
520,60017-1,Flatbed Truck,2013,,Traffic,50,Town,False
521,60018-1,Cement Mixer,2013,,Construction,50,Town,False
522,60019-1,Stunt Plane,2013,139.0,Airport,50,Town,False
523,600-2,Police Patrol,1978,23.0,Police,50,Town,False
524,60020-1,Cargo Truck,2013,319.0,Cargo,50,Town,False
525,6002-1,Town Figures,1983,,Supplemental,50,Town,False
526,60021-1,Cargo Heliplane,2013,388.0,Airport,50,Town,False
527,60022-1,Cargo Terminal,2013,,Airport,50,Town,False
528,60023-1,City Starter Set,2013,267.0,City,50,Town,False
529,60025-1,Grand Prix Truck,2013,322.0,City,50,Town,False
